Country,Job Title,Category,Salary,Currency,Exchange Rate,Salary(USD),SalaryRounded(USD)
ýýland Islands,Child Life Specialist,Care Giving and Child Care,63480,EUR,0.93,68133.49,68133
ýýland Islands,Child Psychotherapist,Care Giving and Child Care,73260,EUR,0.93,78630.43,78630
ýýland Islands,Day Care Director,Care Giving and Child Care,77100,EUR,0.93,82751.93,82752
ýýland Islands,Group Home Manager,Care Giving and Child Care,80340,EUR,0.93,86229.44,86229
ýýland Islands,Physical Health and Wellness Specialist,Care Giving and Child Care,71020,EUR,0.93,76226.22,76226
ýýland Islands,Primary Therapist,Care Giving and Child Care,48160,EUR,0.93,51690.44,51690
ýýland Islands,Rehabilitation Counselor,Care Giving and Child Care,57620,EUR,0.93,61843.92,61844
ýýland Islands,Building Contracts Manager,Construction / Building / Installation,66820,EUR,0.93,71718.34,71718
ýýland Islands,Building Sales Manager,Construction / Building / Installation,58800,EUR,0.93,63110.42,63110
ýýland Islands,Construction General Manager,Construction / Building / Installation,72740,EUR,0.93,78072.31,78072
ýýland Islands,Construction Manager,Construction / Building / Installation,79600,EUR,0.93,85435.19,85435
ýýland Islands,Construction Operations Manager,Construction / Building / Installation,66840,EUR,0.93,71739.8,71740
ýýland Islands,Construction Project Controls Manager,Construction / Building / Installation,53320,EUR,0.93,57228.7,57229
ýýland Islands,Construction Project Manager,Construction / Building / Installation,75260,EUR,0.93,80777.04,80777
ýýland Islands,Construction Project Manager,Construction / Building / Installation,78960,EUR,0.93,84748.28,84748
ýýland Islands,Construction Quality Control Manager,Construction / Building / Installation,56100,EUR,0.93,60212.49,60212
ýýland Islands,Electrical Engineering Supervisor,Construction / Building / Installation,48160,EUR,0.93,51690.44,51690
ýýland Islands,Installation Manager,Construction / Building / Installation,49020,EUR,0.93,52613.48,52613
ýýland Islands,Purchasing Manager,Construction / Building / Installation,52380,EUR,0.93,56219.79,56220
ýýland Islands,Site Leader,Construction / Building / Installation,69060,EUR,0.93,74122.54,74123
ýýland Islands,Tender Manager,Construction / Building / Installation,60920,EUR,0.93,65385.83,65386
ýýland Islands,Tendering Manager,Construction / Building / Installation,58000,EUR,0.93,62251.77,62252
ýýland Islands,Warehouse Manager,Construction / Building / Installation,48300,EUR,0.93,51840.7,51841
ýýland Islands,Adoption Services Director,Counseling,62060,EUR,0.93,66609.4,66609
ýýland Islands,Career Counselor,Counseling,53600,EUR,0.93,57529.23,57529
ýýland Islands,Consultant,Counseling,54140,EUR,0.93,58108.81,58109
ýýland Islands,Director of Rehabilitation Services,Counseling,66840,EUR,0.93,71739.8,71740
ýýland Islands,Employment Counselor,Counseling,50540,EUR,0.93,54244.91,54245
ýýland Islands,Family Support Specialist,Counseling,61400,EUR,0.93,65901.02,65901
ýýland Islands,Guidance Counselor,Counseling,51900,EUR,0.93,55704.6,55705
ýýland Islands,Guidance Director,Counseling,63700,EUR,0.93,68369.62,68370
ýýland Islands,Mental Health Counselor,Counseling,57860,EUR,0.93,62101.51,62102
ýýland Islands,Mental Health Therapist,Counseling,57900,EUR,0.93,62144.44,62144
ýýland Islands,Psychologist,Counseling,78500,EUR,0.93,84254.56,84255
ýýland Islands,Supervising Counselor,Counseling,56460,EUR,0.93,60598.88,60599
ýýland Islands,Vocational Rehabilitation Counselor,Counseling,54560,EUR,0.93,58559.6,58560
ýýland Islands,Youth Care Counselor,Counseling,55020,EUR,0.93,59053.32,59053
ýýland Islands,Youth Development Manager,Counseling,69060,EUR,0.93,74122.54,74123
ýýland Islands,Transportation Manager,Courier / Delivery / Transport / Drivers,55580,EUR,0.93,59654.37,59654
ýýland Islands,Call Center Manager,Customer Service and Call Center,56060,EUR,0.93,60169.56,60170
ýýland Islands,Call Center Manager,Customer Service and Call Center,56140,EUR,0.93,60255.42,60255
ýýland Islands,Client Relations Manager,Customer Service and Call Center,60600,EUR,0.93,65042.37,65042
ýýland Islands,Client Relationship Executive,Customer Service and Call Center,57800,EUR,0.93,62037.11,62037
ýýland Islands,Client Relationship Manager,Customer Service and Call Center,62100,EUR,0.93,66652.33,66652
ýýland Islands,Customer Experience Manager,Customer Service and Call Center,59660,EUR,0.93,64033.46,64033
ýýland Islands,Customer Relations Manager,Customer Service and Call Center,60840,EUR,0.93,65299.96,65300
ýýland Islands,Customer Service Country Manager,Customer Service and Call Center,68400,EUR,0.93,73414.16,73414
ýýland Islands,Customer Service Manager,Customer Service and Call Center,59940,EUR,0.93,64333.99,64334
ýýland Islands,Customer Service Manager,Customer Service and Call Center,60160,EUR,0.93,64570.12,64570
ýýland Islands,Customer Success Manager,Customer Service and Call Center,57820,EUR,0.93,62058.58,62059
ýýland Islands,Internet Banking Supervisor,Customer Service and Call Center,55580,EUR,0.93,59654.37,59654
ýýland Islands,Operations Support Manager,Customer Service and Call Center,51400,EUR,0.93,55167.95,55168
ýýland Islands,Regional Account Manager,Customer Service and Call Center,59940,EUR,0.93,64333.99,64334
ýýland Islands,Service Delivery Manager,Customer Service and Call Center,58440,EUR,0.93,62724.03,62724
ýýland Islands,Digital Design Engineer,Electrical and Electronics Trades,47540,EUR,0.93,51024.99,51025
ýýland Islands,Electrical Engineering Manager,Electrical and Electronics Trades,61760,EUR,0.93,66287.41,66287
ýýland Islands,Electrical Maintenance Manager,Electrical and Electronics Trades,62100,EUR,0.93,66652.33,66652
ýýland Islands,Hydroelectric Production Manager,Electrical and Electronics Trades,58440,EUR,0.93,62724.03,62724
ýýland Islands,Technical Manager,Electrical and Electronics Trades,60020,EUR,0.93,64419.85,64420
ýýland Islands,Warehouse Manager,Electrical and Electronics Trades,57900,EUR,0.93,62144.44,62144
ýýland Islands,Director of Engineering,Engineering,84740,EUR,0.93,90951.99,90952
ýýland Islands,Electrical Engineering Manager,Engineering,55580,EUR,0.93,59654.37,59654
ýýland Islands,Engineering Consultant,Engineering,53320,EUR,0.93,57228.7,57229
ýýland Islands,Engineering Key Account Manager,Engineering,60180,EUR,0.93,64591.58,64592
ýýland Islands,Engineering Manager,Engineering,55140,EUR,0.93,59182.12,59182
ýýland Islands,Engineering Planning Manager,Engineering,58440,EUR,0.93,62724.03,62724
ýýland Islands,Engineering Production Manager,Engineering,70880,EUR,0.93,76075.96,76076
ýýland Islands,Engineering Project Analyst,Engineering,46840,EUR,0.93,50273.67,50274
ýýland Islands,Engineering Project Coordinator,Engineering,46840,EUR,0.93,50273.67,50274
ýýland Islands,Engineering Project Director,Engineering,80280,EUR,0.93,86165.04,86165
ýýland Islands,Engineering Project Leader,Engineering,52540,EUR,0.93,56391.52,56392
ýýland Islands,Engineering Project Manager,Engineering,54500,EUR,0.93,58495.2,58495
ýýland Islands,Engineering Research and Development Manager,Engineering,64180,EUR,0.93,68884.81,68885
ýýland Islands,Engineering Sales Manager,Engineering,56100,EUR,0.93,60212.49,60212
ýýland Islands,Equipment Engineering Manager,Engineering,50180,EUR,0.93,53858.52,53859
ýýland Islands,Field Engineering Manager,Engineering,66260,EUR,0.93,71117.28,71117
ýýland Islands,Forestry Strategic Planner,Engineering,47580,EUR,0.93,51067.92,51068
ýýland Islands,Mechanical Engineering Manager,Engineering,57080,EUR,0.93,61264.33,61264
ýýland Islands,Proposal Manager,Engineering,51900,EUR,0.93,55704.6,55705
ýýland Islands,Wind Energy Operations Manager,Engineering,55140,EUR,0.93,59182.12,59182
ýýland Islands,Environment Advisor,Environmental,63500,EUR,0.93,68154.96,68155
ýýland Islands,Environmental and Agricultural Scientist,Environmental,75500,EUR,0.93,81034.64,81035
ýýland Islands,Environmental Economist,Environmental,74540,EUR,0.93,80004.26,80004
ýýland Islands,Environmental Educator,Environmental,54500,EUR,0.93,58495.2,58495
ýýland Islands,Environmental Health and Safety Manager,Environmental,70880,EUR,0.93,76075.96,76076
ýýland Islands,Environmental Health Practitioner,Environmental,75980,EUR,0.93,81549.82,81550
ýýland Islands,Environmental Manager,Environmental,72540,EUR,0.93,77857.65,77858
ýýland Islands,Environmental Scientist,Environmental,78160,EUR,0.93,83889.63,83890
ýýland Islands,Forestry Consultant,Environmental,55140,EUR,0.93,59182.12,59182
ýýland Islands,Geologist,Environmental,77100,EUR,0.93,82751.93,82752
ýýland Islands,Senor Environmental Health Practitioner,Environmental,76540,EUR,0.93,82150.88,82151
ýýland Islands,Toxicologist,Environmental,49300,EUR,0.93,52914.01,52914
ýýland Islands,Waste Management Manager,Environmental,66140,EUR,0.93,70988.49,70988
ýýland Islands,Waste Tracking Specialist,Environmental,52380,EUR,0.93,56219.79,56220
ýýland Islands,Account Director,Executive and Management,53120,EUR,0.93,57014.04,57014
ýýland Islands,Account Executive,Executive and Management,52180,EUR,0.93,56005.13,56005
ýýland Islands,Account Manager,Executive and Management,49200,EUR,0.93,52806.68,52807
ýýland Islands,Administration Manager,Executive and Management,51100,EUR,0.93,54845.96,54846
ýýland Islands,Area Manager,Executive and Management,48200,EUR,0.93,51733.37,51733
ýýland Islands,Asset Protection Associate,Executive and Management,57080,EUR,0.93,61264.33,61264
ýýland Islands,Assistant Director,Executive and Management,49560,EUR,0.93,53193.07,53193
ýýland Islands,Assistant General Manager,Executive and Management,54280,EUR,0.93,58259.07,58259
ýýland Islands,Assistant Manager,Executive and Management,57620,EUR,0.93,61843.92,61844
ýýland Islands,Assistant Managing Director,Executive and Management,66000,EUR,0.93,70838.23,70838
ýýland Islands,Assistant Operations Manager,Executive and Management,59380,EUR,0.93,63732.94,63733
ýýland Islands,Assistant Project Manager,Executive and Management,56100,EUR,0.93,60212.49,60212
ýýland Islands,Assistant Section Head,Executive and Management,47180,EUR,0.93,50638.6,50639
ýýland Islands,Assistant Vice President,Executive and Management,56880,EUR,0.93,61049.67,61050
ýýland Islands,Associate Account Director,Executive and Management,50660,EUR,0.93,54373.7,54374
ýýland Islands,Associate Director,Executive and Management,53600,EUR,0.93,57529.23,57529
ýýland Islands,Bid Manager,Executive and Management,60160,EUR,0.93,64570.12,64570
ýýland Islands,Branch Manager,Executive and Management,57320,EUR,0.93,61521.93,61522
ýýland Islands,Business Development Manager,Executive and Management,64720,EUR,0.93,69464.39,69464
ýýland Islands,Business Operations Associate,Executive and Management,52540,EUR,0.93,56391.52,56392
ýýland Islands,Business Operations Lead,Executive and Management,53840,EUR,0.93,57786.82,57787
ýýland Islands,Campaign Manager,Executive and Management,58520,EUR,0.93,62809.89,62810
ýýland Islands,Catering Manager,Executive and Management,51120,EUR,0.93,54867.43,54867
ýýland Islands,CEO,Executive and Management,105440,EUR,0.93,113169.43,113169
ýýland Islands,Chairman of The Board,Executive and Management,96160,EUR,0.93,103209.15,103209
ýýland Islands,Chairman Office Manager,Executive and Management,64040,EUR,0.93,68734.54,68735
ýýland Islands,Chief Commercial Officer,Executive and Management,70880,EUR,0.93,76075.96,76076
ýýland Islands,Chief Corporate Officer,Executive and Management,80800,EUR,0.93,86723.16,86723
ýýland Islands,Chief Executive Officer,Executive and Management,97300,EUR,0.93,104432.72,104433
ýýland Islands,Chief Financial Officer,Executive and Management,92300,EUR,0.93,99066.18,99066
ýýland Islands,Chief Investment Officer,Executive and Management,78620,EUR,0.93,84383.35,84383
ýýland Islands,Chief Operating Officer,Executive and Management,73800,EUR,0.93,79210.02,79210
ýýland Islands,Chief Risk Officer,Executive and Management,65940,EUR,0.93,70773.83,70774
ýýland Islands,Client Account Manager,Executive and Management,62060,EUR,0.93,66609.4,66609
ýýland Islands,Client Accounts Officer,Executive and Management,50560,EUR,0.93,54266.37,54266
ýýland Islands,Client Services Manager,Executive and Management,63500,EUR,0.93,68154.96,68155
ýýland Islands,Commercial Director,Executive and Management,73820,EUR,0.93,79231.48,79231
ýýland Islands,Commercial Manager,Executive and Management,61400,EUR,0.93,65901.02,65901
ýýland Islands,Commercial Project Manager,Executive and Management,59480,EUR,0.93,63840.27,63840
ýýland Islands,COO,Executive and Management,78120,EUR,0.93,83846.7,83847
ýýland Islands,Corporate Affairs Executive,Executive and Management,64720,EUR,0.93,69464.39,69464
ýýland Islands,Corporate Compliance Director,Executive and Management,64180,EUR,0.93,68884.81,68885
ýýland Islands,Corporate Director,Executive and Management,68360,EUR,0.93,73371.23,73371
ýýland Islands,Corporate Officer,Executive and Management,47760,EUR,0.93,51261.12,51261
ýýland Islands,Corporate Partnerships Officer,Executive and Management,48140,EUR,0.93,51668.97,51669
ýýland Islands,Country Manager,Executive and Management,77380,EUR,0.93,83052.45,83052
ýýland Islands,Department Head,Executive and Management,60840,EUR,0.93,65299.96,65300
ýýland Islands,Department Manager,Executive and Management,62060,EUR,0.93,66609.4,66609
ýýland Islands,Department Supervisor,Executive and Management,53380,EUR,0.93,57293.1,57293
ýýland Islands,Deputy Director,Executive and Management,69040,EUR,0.93,74101.08,74101
ýýland Islands,Deputy Manager,Executive and Management,73820,EUR,0.93,79231.48,79231
ýýland Islands,Director,Executive and Management,77860,EUR,0.93,83567.64,83568
ýýland Islands,Director of Accreditation,Executive and Management,64620,EUR,0.93,69357.06,69357
ýýland Islands,Director of Catering Services,Executive and Management,59940,EUR,0.93,64333.99,64334
ýýland Islands,Director of Client Services,Executive and Management,66820,EUR,0.93,71718.34,71718
ýýland Islands,Director of Facilities Management,Executive and Management,53320,EUR,0.93,57228.7,57229
ýýland Islands,Director of Operations,Executive and Management,64620,EUR,0.93,69357.06,69357
ýýland Islands,Director of Process Simplification,Executive and Management,50980,EUR,0.93,54717.16,54717
ýýland Islands,Director of Product Management,Executive and Management,65940,EUR,0.93,70773.83,70774
ýýland Islands,Director of Project Management,Executive and Management,68900,EUR,0.93,73950.81,73951
ýýland Islands,Director of Revenue Management,Executive and Management,61180,EUR,0.93,65664.89,65665
ýýland Islands,Director of Training and Development,Executive and Management,63040,EUR,0.93,67661.24,67661
ýýland Islands,Distribution Manager,Executive and Management,67320,EUR,0.93,72254.99,72255
ýýland Islands,Division Manager,Executive and Management,57620,EUR,0.93,61843.92,61844
ýýland Islands,Duty Manager,Executive and Management,58520,EUR,0.93,62809.89,62810
ýýland Islands,Engagement Manager,Executive and Management,73120,EUR,0.93,78480.17,78480
ýýland Islands,Executive Director,Executive and Management,97900,EUR,0.93,105076.7,105077
ýýland Islands,Executive Manager,Executive and Management,84780,EUR,0.93,90994.92,90995
ýýland Islands,Franchise Manager,Executive and Management,86420,EUR,0.93,92755.14,92755
ýýland Islands,General Manager,Executive and Management,79260,EUR,0.93,85070.27,85070
ýýland Islands,Global Master Data Manager,Executive and Management,69180,EUR,0.93,74251.34,74251
ýýland Islands,Global Technical Lead,Executive and Management,48200,EUR,0.93,51733.37,51733
ýýland Islands,Head of Investment,Executive and Management,67020,EUR,0.93,71933,71933
ýýland Islands,Head of Middle Office,Executive and Management,61780,EUR,0.93,66308.87,66309
ýýland Islands,Head of Projects,Executive and Management,66940,EUR,0.93,71847.13,71847
ýýland Islands,Head of Strategy,Executive and Management,73760,EUR,0.93,79167.08,79167
ýýland Islands,Head of Supply Chain,Executive and Management,60180,EUR,0.93,64591.58,64592
ýýland Islands,Head of Sustainability,Executive and Management,54280,EUR,0.93,58259.07,58259
ýýland Islands,Housing Manager,Executive and Management,53320,EUR,0.93,57228.7,57229
ýýland Islands,HSE Manager,Executive and Management,58240,EUR,0.93,62509.37,62509
